146.158 138.005
90.6993 111.575
136.76 135.76
131.277 142.575
167.146 175.122
117.904 127.281
148.081 137.853
97.567 90.7988
138.403 133.593
112.154 130.335
157.358 104.664
115.3 132.963
160.605 146.418
82.8511 112.545
153.338 141.646
133.506 146.667
200.417 113.733
138.803 131.408
137.705 133.568
198.358 154.025
150.805 120.699
133.015 136.118
123.596 122.893
143.784 125.659
135.189 139.531
84.7658 107.697
137.364 139.974
134.02 142.545
58.5092 127.071
130.758 143.338
131.663 143.969
135.792 147.839
127.082 132.315
127.605 137.885
74.1475 172.699
162.028 123.403
143.622 152.393
213.634 171.073
138.055 140.972
136.536 150.196
55.0611 172.395
141.153 139.335
123.994 137.269
68.8926 114.021
140.815 128.687
131.698 139.334
178.618 78.2468
124.843 135.164
148.996 124.017
179.323 77.3734
120.642 129.968
137.28 141.429
138.322 209.816
133.105 139.793
132.443 134.232
88.393 181.759
136.281 128.59
125.742 143.352
71.5619 117.746
141.558 137.448
132.255 127.043
65.0016 88.3251
115.95 146.099
122.812 131.731
174.544 122.319
146.34 140.259
152.711 126.985
145.892 146.454
132.287 111.301
130.631 119.02
205.505 152.642
154.972 143.575
136.095 131.363
129.606 156.373
147.252 145.133
105.331 136.275
81.5688 140.759
143.441 109.378
144.046 138.06
192.517 211.462
134.006 138.414
145.782 123.838
183.681 148.374
141.056 127.203
134.737 134.71
57.4537 184.306
132.441 147.345
136.676 124.524
213.264 127.586
139.65 134.163
145.941 143.31
118.582 98.2564
147.34 137.753
146.398 123.78
188.789 119.434
145.568 134.187
138.76 143.999
182.474 134.474
142.904 138.293
127.654 148.243
160.803 148.314
120.608 132.692
131.631 134.609
168.044 128.963
127.714 140.574
132.04 127.214
55.4885 153.455
142.968 133.878
130.168 122.055
97.3856 89.0121
131.066 153.411
121.499 151.489
119.155 139.301
135.494 143.825
153.523 131.66
177.899 112.265
132.209 135.427
122.378 131.442
191.198 148.672
123.512 131.274
141.789 141.856
86.6877 147.855
123.135 139.758
122.238 141.338
211.697 162.807
120.483 144.861
128.452 131.794
68.0348 177.807
122.526 138.276
131.076 142.213
161.416 132.015
132.699 120.137
137.329 150.916
79.1716 173.648
129.638 122.119
143.46 136.98
108.308 208.226
112.451 138.341
131.079 123.023
67.5196 102.779
142.33 139.328
105.967 116.637
119.271 122.767
142.929 131.97
151.562 160.935
102.927 134.249
136.674 123.782
142.129 135.395
122.559 179.963
123.997 121.616
120.625 143.366
188.743 95.1124
132.565 126.236
125.987 123.187
206.348 168.74
143.582 134.204
131.555 141.019
79.9366 202.177
139.217 141.502
137.115 129.005
136.275 164.376
129.34 145.458
137.822 122.482
71.8235 194.728
134.045 123.896
153.11 132.748
110.59 148.154
129.918 143.257
121.16 130.628
115.635 183.189
140.871 127.134
130.728 129.406
63.2783 64.2054
123.86 131.946
144.476 127.757
106.587 155.521
132.72 134.202
137.863 139.486
112.079 128.273
148.219 133.571
152.81 154.189
113.345 152.875
139.35 139.876
153.061 156.678
86.9365 111.685
131.86 124.109
143.786 144.547
95.619 147.07
137.145 144.449
142.89 139.298
128.07 105.886
113.122 127.691
150.239 138.777
156.331 204.625
127.246 127.188
130.944 152.247
179.416 150.08
141.676 115.141
138.139 155.5
211.475 186.32
127.471 126.874
136.339 139.448
99.0593 106.462
137.678 145.287
131.639 115.761
198.44 136.402
119.015 145.477
147.348 130.948
62.9592 162.913
120.61 143.436
139.462 139.127
173.419 93.4515
139.85 151.596
124.004 121.588
111.156 145.246
147.085 144.811
143.64 118.056
93.9987 98.2504
139.397 121.523
145.474 128.379
149.389 141.281
137.512 122.827
142.309 124.91
159.645 91.5895
137.256 132.906
138.738 138.935
100.72 179.8
136.624 155.721
132.554 132.805
93.5148 152.09
131.171 146.648
137.318 125.622
115.453 203.567
116.207 120.202
142.543 148.474
105.301 205.81
123.662 131.119
137.533 127.544
56.6476 73.6284
132.663 149.933
138.72 141.62
147.65 187.17
139.252 121.137
119.205 145.66
133.115 105.357
147.125 129.682
135.594 132.628
101.573 85.598
138.692 122.729
120.114 128.327
148.409 92.7981
129.112 146.335
151.991 112.538
83.2469 189.191
130.643 143.112
134.197 157.069
187.203 197.951
126.402 151.418
126.134 140.456
92.5336 134.138
147.168 127.258
139.525 147.456
171.204 136.033
144.648 143.957
151.576 129.134
127.47 84.6925
136.62 136.212
118.688 133.717
123.815 100.665
132.997 115.178
129.505 131.697
206.272 173.992
130.818 145.67
131.681 134.039
87.2098 74.2629
132.824 142.493
148.361 143.266
138.201 185.86
120.214 135.398
139.993 138.557
182.083 99.9192
126.214 128.93
137.69 140.936
152.992 214.055
120.692 132.037
142.744 138.439
128.026 159.529
114.079 133.028
130.021 131.811
212.601 168.396
146.867 120.181
120.149 129.519
164.58 173.979
124.822 143.012
119.893 139.252
71.8256 103.928
137.992 133.589
133.115 139.014
70.9585 162.44
144.153 131.572
142.014 131.152
132.331 110.635
139.09 133.248
133.859 127.275
192.495 87.2113
125.539 122.357
145.028 136.661
181.973 156.912
131.253 148.447
140.531 122.393
177.815 171.807
141.312 128.361
148.773 144.316
187.358 148.719
141.116 134.551
134.133 142.77
67.9489 69.2071
155.565 125.187
124.241 138.917
150.166 147.07
124.806 122.235
138.384 134.005
105.592 188.606
144.706 131.842
132.533 141.712
165.887 146.712
133.179 124.501
139.855 122.299
58.5663 196.88
119.532 152.717
127.357 159.793
192.907 69.1379
131.589 143.911
130.923 152.631
192.323 62.1876
141.064 133.355
116.469 126.815
197.736 67.4997
146.171 137.957
120.583 125.276
167.686 77.5622
137.698 137.982
142.043 144.609
212.457 156.013
130.285 147.65
126.714 143.377
71.9863 75.2531
146.788 139.762
127.759 135.88
202.379 170.29
148.093 130.28
137.352 136.963
75.693 71.9257
136.055 133.421
129.836 149.024
159.839 107.701
122.669 121.177
143.752 146.464
159.848 155.804
136.78 139.525
148.157 140.626
137.515 140.896
155.886 139.397
150.743 140.117
115.676 117.341
129.558 121.719
134.431 143.771
150.795 120.43
158.469 141.926
150.227 126.295
69.8345 133.448
125.221 141.558
118.242 144.847
177.334 107.294
135.23 133.249
150.746 151.642
114.332 100.144
143.241 129.402
138.739 131.902
160.291 91.0068
157.09 150.024
136.925 127.588
62.013 208.597
122.451 124.601
157.388 142.271
113.573 78.9963
107.52 138.964
142.507 136.216
129.541 182.257
134.054 131.796
135.526 145.061
156.21 160.575
124.08 144.816
139.656 132.23
158.612 83.02
122.879 133.794
130.483 152.474
78.1933 141.866
126.289 122.159
146.304 149.139
117.256 73.3455
135.068 138.36
137.833 143.781
70.8827 129.094
122.736 137.346
133.839 130.255
143.053 87.7712
146.234 130.008
119.842 137.781
161.304 198.584
130.903 140.383
138.581 127.222
176.873 187.77
137.128 139.024
112.473 134.043
107.854 145.24
131.746 131.555
117.819 138.819
202.923 60.1776
121.495 138.504
124.067 116.952
188.085 207.577
148.311 140.785
147.305 117.303
209.923 175.599
135.046 150.497
120.64 128.139
174.14 199.053
140.696 139.608
133.885 131.379
207.813 176.652
141.675 134.904
131.818 129.859
71.4936 124.32
134.591 123.994
148.169 138.257
80.2092 109.023
134.075 133.256
138.39 135.841
195.152 98.4577
130.043 151.615
129.289 132.502
105.242 154.497
132.748 118.672
143.006 134.568
145.802 193.689
136.732 141.019
127.778 117.943
151.224 186.251
145.342 128.976
131.091 145.775
113.346 81.6807
123.44 124.292
131.285 135.149
128.307 211.029
149.008 119.636
148.394 129.235
117.045 97.4143
157.54 135.608
121.481 140.12
68.8574 102.577
142.83 146.506
126.134 132.798
106.868 191.441
146.645 121.866
141.258 143.905
104.084 138.51
136.435 121.042
132.035 143.221
85.2938 125.583
156.747 132.449
144.047 153.548
162.068 147.566
143.165 137.579
118.455 143.819
70.9156 176.203
133.551 122.277
131.85 151.426
99.8945 76.6846
135.804 131.018
137.977 128.487
105.612 177.024
147.591 136.758
156.315 133.396
143.801 76.3989
134.473 117.201
133.621 137.058
108.434 154.063
136.36 147.041
139.956 144.019
127.253 175.94
153.169 131.755
136.132 131.944
144.378 56.7756
137.404 131.076
129.154 121.925
156.776 199.017
128.513 125.996
137.457 134.179
89.1024 97.4095
121.804 147.936
146.125 143.571
83.8335 194.176
138.339 132.092
154.229 135.675
126.244 154.463
132.825 126.724
116.799 156.623
166.935 100.538
119.251 128.249
128.36 139.386
86.7478 109.161
128.616 153.85
118.301 125.687
77.2879 60.2212
130.749 143.497
133.011 132.864
188.041 204.929
155.751 141.123
140.355 130.177
184.031 182.699
122.788 124.015
131.359 124.404
153.175 190.904
128.91 115.541
136.307 128.551
97.5625 146.555
130.642 138.738
151.877 134.901
65.7283 94.8714
152.065 125.075
155.694 159.559
185.888 208.878
141.541 116.763
125.197 131.965
169.7 158.979
123.391 129.007
143.855 138.721
140.048 180.814
134.478 125.988
137.547 123.485
119.555 212.647
132.141 143.497
123.931 136.656
107.296 157.062
147.201 138.563
124.922 144.646
101.448 160.56
146.741 125.52
152.277 144.489
84.9616 76.3984
142.967 148.172
129.218 137.636
140.412 117.052
124.255 130.22
130.457 145.397
156.049 94.0888
132.269 126.39
132.622 129.785
178.071 161.53
128.314 111.099
135.29 133.494
150.53 212.895
142.436 133.936
141.798 144.241
57.0442 106.704
125.434 128.264
143.318 154.808
122.4 55.6416
133.524 137.197
136.557 145.901
67.2213 63.087
144.473 143.517
166.63 131.618
210.258 117.22
133.435 117.708
133.749 128.995
182.103 186.682
138.411 127.56
135.206 124.176
173.239 113.903
134.144 128.398
132.746 138.043
214.96 130.278
142.707 127.823
135.157 145.633
207.385 129.848
136.619 128.412
136.297 126.571
201.79 72.9647
120.163 137.251
137.759 145.411
71.3322 93.3019
124.43 129.63
135.712 124.262
91.1923 176.456
119.705 128.556
129.401 141.967
146.527 194.112
138.454 141.64
141.752 148.795
182.4 102.769
126.037 139.978
146.604 148.418
154.109 128.494
122.135 156.932
153.448 131.143
132.113 92.3276
129.827 134.821
137.735 139.131
189.921 131.112
138.492 117.16
125.31 125.97
186.596 188.282
145.412 130.561
124.33 151.019
211.358 69.5979
123.904 145.928
125.196 144.371
167.963 114.429
126.332 142.532
129.578 128.714
162.466 210.556
140.697 151.625
134.164 140.811
77.8391 113.411
138.54 123.985
146.399 128.293
94.9066 143.388
146.357 133.131
129.554 125.216
171.746 150.233
135.198 154.009
140.612 132.784
111.689 116.106
148.783 118.405
128.217 150.55
65.7868 55.441
117.011 143.121
134.273 163.323
166.596 133.388
128.269 125.093
114.717 127.682
197.576 173.897
137.498 130.596
143.573 133.174
179.602 188.449
131.533 153.173
148.935 132.12
201.259 192.381
132.812 131.905
135.342 141.515
164.727 194.88
114.969 130.862
139.138 151.274
98.149 60.0685
134.128 115.975
147.057 140.466
198.971 71.8201
141.353 130.392
130.749 138.762
125.784 156.791
141.08 129.327
133.573 113.424
176.792 114.024
110.771 125.237
159.537 146.305
96.2579 214.363
139.565 146.918
127.275 144.415
205.256 116.941
130.407 126.249
143.139 139.743
163.864 104.251
137.739 134.592
143.494 155.273
149.095 131.223
131.114 128.047
145.72 130.486
173.192 174.797
139.959 113.434
141.7 131.905
96.9744 158.393
144.571 126.449
145.265 134.803
208.048 192.964
123.217 157.008
133.972 130.95
83.5943 175.12
153.73 133.072
152.192 141.081
110.783 77.9288
133.888 130.605
136.967 145.462
171.279 139.61
129.085 136.892
136.83 121.561
112.582 142.119
147.302 122.257
126.21 120.464
204.774 103.855
133.078 123.415
138.508 133.851
99.2295 129.412
137.963 127.449
117.808 125.184
180.523 162.093
137.831 129.772
143.174 135.425
97.1474 70.4751
113.774 123.873
140.896 122.167
129.775 201.56
138.1 146.517
127.956 133.639
142.103 68.3533
132.931 133.63
152.426 135.599
138.588 159.485
125.507 137.238
139.17 135.606
99.9952 195.825
125.417 127.077
147.978 117.67
208.964 80.9341
133.604 162.662
133.425 119.515
117.881 66.6329
124.21 124.929
160.872 142.786
169.304 78.9976
126.172 117.294
135.46 114.884
111.019 167.256
128.579 132.753
132.222 129.428
171.641 133.033
126.976 134.191
108.927 142.497
88.1759 57.0226
142.744 171.689
135.753 136.872
161.38 170.275
129.59 133.375
141.732 135.343
179.953 60.536
137.646 142.334
124.996 144.129
68.0024 103.158
156.447 130.03
140.636 129.133
193.454 61.0227
149.38 130.658
124.964 138.835
73.9189 69.0118
137.618 134.385
139.328 134.382
152.99 181.57
143.07 126.248
141.442 152.546
190.695 93.9755
139.86 135.08
119.976 126.636
190.068 183.326
132.558 144.155
143.051 132.536
204.195 109.927
141.429 124.29
130.345 139.179
109.126 108.996
136.991 133.597
137.885 148.047
127.041 67.0179
134.035 143.315
123.434 129.399
191.187 98.3091
142.869 146.779
140.236 130.049
190.935 172.267
125.909 143.991
135.967 131.017
213.822 163.447
140.994 139.855
123.181 142.527
204.34 59.8268
139.951 119.686
131.339 141.066
96.4707 146.136
149.75 127.184
128.795 131.381
133.072 191.206
139.871 145.649
137.781 128.018
209.454 195.885
123.874 134.864
121.345 134.228
111.038 154.975
137.634 150.288
142.646 122.59
144.314 123.269
130.174 127.919
119.275 140.369
185.965 142.628
123.474 142.453
137.449 139.412
168.598 121.333
121.5 138.681
124.364 121.21
193.448 188.165
131.855 130.002
142.2 130.367
159.859 69.8729
123.631 149.252
119.075 125.998
178.011 98.8629
131.899 165.437
128.89 151.003
103.311 157.809
134.422 148.172
142.657 133.408
166.089 106.914
135.134 159.46
140.681 141.641
55.9611 79.2368
136.566 138.511
149.639 131.619
120.199 73.6604
138.785 139.849
132.242 143.039
207.084 85.4222
137.179 143.833
137.395 149.21
194.318 96.6682
129.17 132.747
151.622 141.741
187.586 173.533
132.192 139.459
128.548 125.487
68.8469 129.25
145.616 120.982
125.457 135.851
206.249 134.348
125.048 132.876
141.154 122.567
114.281 128.712
140.897 126.294
144.117 131.371
170.509 123.83
145.993 128.487
125.616 120.172
143.49 62.8118
148.32 136.604
146.537 139.746
206.172 131.925
139.116 136.731
130.615 138.875
125.526 214.338
136.594 107.933
124.641 132.049
116.332 178.196
147.724 122.1
143.001 155.562
75.2137 157.802
150.515 135.651
127.847 131.776
125.647 210.988
126.742 126.376
148.41 139.881
189 111.65
133.231 129.864
143.219 137.618
133.543 57.1794
132.901 143.317
133.99 140.211
137.282 63.8238
142.225 130.488
143.294 146.983
55.1362 155.583
147.682 146.994
119.74 130.473
179.475 192.075
148.871 147.086
137.385 142.258
88.2914 106.658
132.254 132.73
130.525 128.158
149.17 67.0421
132.734 141.236
142.771 112.137
194.552 163.437
138.138 155.428
135.486 126.606
183.319 68.9705
143.538 120.499
137.195 136.73
140.417 188.784
140.84 137.502
149.008 131.626
133.938 76.0817
119.347 135.23
133.099 143.83
201.762 184.7
148.259 138.567
123.197 141.503
171.604 169.618
147.526 136.024
131.506 126.705
114.6 100.11
143.151 137.408
130.135 133.636
104.022 178.302
146.017 146.342
149.275 130.118
66.8134 152.735
125.928 124.95
131.763 138.393
75.1803 107.653
153.13 139.194
144.7 144.387
69.6034 73.5399
135.398 140.659
130.493 140.386
159.628 137.771
125.921 139.79
139.976 112.745
78.9672 162.334
125.571 139.127
135.292 129.05
204.409 139.083
151.419 143.565
124.359 157.787
78.0539 69.1633
150.676 132.372
131.019 148.942
192.875 164.121
151.902 135.725
136.858 132.61
145.298 96.5524
140.289 121.212
111.02 110.183
193.385 128.438
126.932 122.59
136.347 129.822
96.4062 191.031
127.201 129.769
124.247 140.17
202.508 192.81
138.919 121.373
149.706 136.349
59.6609 102.761
129.408 150.75
149.369 147.136
105.277 133.574
137.192 134.324
114.478 131.817
79.0067 195.226
142.505 128.503
137.911 133.363
82.65 196.823
137.949 152.701
130.324 139.707
66.9816 119.615
139.999 131.897
110.957 122.021
83.194 116.095
139.097 145.538
119.276 124.149
103.82 189.957
151.235 115.943
125.043 134.676
213.588 65.2551
121.156 136.665
124.364 147.738
87.2174 187.342
140.839 123.898
111.243 129.441
139.41 75.64
136.165 131.336
136.474 121.782
132.285 181.233
144.837 141.04
141.264 109.525
75.028 88.0289
130.875 142.031
136.284 134.001
110.731 164.129
122.04 138.253
144.459 124.441
112.025 115.812
143.99 138.663
123.702 143.419
97.0842 205.958
114.523 121.079
141.824 125.781
205.693 90.0792
152.284 140.973
141.698 128.413
190.365 108.05
145.128 146.405
129.232 142.113
68.4408 135.448
120.07 127.182
132.801 136.873
201.632 207.753
143.657 146.152
152.441 135.7
78.6663 85.0392
129.939 134.7
127.433 150.095
56.6273 74.5247
109.991 142.868
114.822 143.866
139.167 197.9
128.851 135.662
130.578 133.424
145.666 80.935
133.815 128.608
151.41 120.255
166.054 176.407
134.756 134.459
126.558 121.613
93.6794 100.575
150.207 125.386
132.303 146.57
150.348 182.008
145.919 125.858
142.34 149.717
70.8662 207.488
132.94 141.037
135.374 131.542
60.3441 82.2618
126.504 134.682
134.551 128.279
131.339 85.5428
125.731 125.752
128.417 140.213
175.817 119.509
140.026 148.727
113.75 115.603
204.217 123.076
133.932 146.39
129.11 129.8
104.142 109.806
134.873 129.28
125.727 156.462
124.017 198.016
122.389 139.409
136.091 140.862
174.025 102.415
136.763 143.602
143.799 133.819
143.852 72.0969
129.665 147.666
128.71 132.038
106.096 183.792
124.925 137.082
120.2 140.57
165.532 179.477
130.833 119.7
128.479 134.5
89.7544 195.739
134.326 127.132
115.789 139.709
195.503 168.307
151.816 144.136
139.882 130.664
195.225 132.619
152.756 96.1439
129.366 127.786
131.139 201.318
142.949 135.582
122.376 129.413
92.4062 66.6453
132.54 119.596
129.514 138.026
55.599 171.036
123.735 128.432
113.792 117.128
58.0027 70.4982
161.937 136.965
148.045 131.395
155.522 199.46
114.797 146.501
143.863 146.87
213.632 112.889
121.631 141.026
139.859 121.249
116.306 69.591
131.784 132.324
123.795 119.125
97.4079 160.615
109.616 125.423
127.695 121.043
119.307 79.987
137.404 124.75
130.251 112.45
203.006 134.852
125.789 131.032
154.614 136.18
138.795 98.233
135.209 135.567
133.857 112.4
174.787 81.344
146.574 115.823
142.249 125.803
186.455 155.363
147.277 144.749
134.414 122.85
140.331 139.172
121.675 129.898
136.016 151.735
64.8123 120.131
134.531 127.529
137.537 123.866
76.662 106.369
132.417 118.107
118.231 133.651
135.054 56.6717
135.048 117.569
133.781 151.773
94.4073 96.0406
135.386 137.421
124.777 128.289
95.1291 61.5743
141.098 135.432
138.186 136.165
171.521 126.126
125.735 140.34
130.206 117.03
60.0996 141.294
133.55 129.88
136.323 129.205
108.105 196.697
142.012 151.618
141.085 117.675
81.0619 124.47
135.339 114.751
128.82 131.335
99.2774 69.9229
115.966 140.471
132.134 131.325
169.914 106.001
141.894 149.055
122.601 115.005
