139.379 141.219
137.383 132.356
125.096 152.669
136.466 141.738
138.383 134.76
159.012 144.579
121.36 133.023
148.407 127.401
131.313 143.152
136.5 131.852
128.226 152.576
136.552 140.714
146.914 137.155
115.65 146.979
141.356 132.322
143.206 143.181
146.828 129.336
125.839 136.833
149.742 139.308
139.731 131.472
129.756 149.98
131.51 130.711
146.979 118.242
147.31 134.559
152.519 133.824
125.059 136.183
132.095 139.867
140.564 148.539
141.333 126.893
135.335 128.672
135.829 148.247
141.529 116.475
127.832 131.13
137.543 135.481
134.036 141.402
133.482 138.928
137.845 132.105
143.918 106.152
124.262 130.686
147.783 153.273
130.844 140.24
124.519 125.348
134.824 139.185
126.975 137.492
141.304 139.888
150.963 147.033
141.176 138.624
128.846 136.37
132.51 134.966
161.863 130.777
137.109 116.347
127.559 137.101
131.972 121.168
145.304 134.468
147.18 124.921
117.068 120.762
125.319 145.439
130.686 138.452
146.393 141.334
155.776 136.645
121.208 117.627
134.237 144.127
135.568 143.081
139.98 122.903
128.337 144.188
129.097 135.223
141.531 137.634
126.924 118.449
125.279 122.295
146.944 124.513
129.16 133.304
132.391 129.07
132.14 119.827
124.109 142.327
148.793 145.036
133.337 149.415
138.263 137.922
138.635 140.782
143.9 134.463
135.505 134.837
145.704 125.867
130.257 124.167
140.553 133.402
124.783 139.419
122.006 145.045
143.724 129.291
136.277 147.358
138.396 133.418
140.974 146.913
121.534 131.249
140.511 146.601
138.837 136.781
139.598 141.971
140.226 122.439
123.221 127.26
136.094 141.627
138.584 134.502
138.105 136.941
141.529 147.844
149.689 136.756
143.295 143.491
144.956 134.802
120.836 140.756
147.142 128.616
140.39 122.604
137.198 129.535
139.863 148.012
130.713 120.732
130.112 152.414
136.274 122.9
138.133 137.274
126.893 138.988
120.325 129.476
143.398 131.669
120.393 111.312
138.565 132.886
141.569 124.365
137.824 152.994
142.293 126.97
127.92 124.75
127.916 132.502
128.813 133.364
144.444 132.117
151.992 125.556
142.803 146.326
126.469 139.693
128.627 120.097
133.982 147.334
131.902 131.637
120.536 142.215
146.858 141.29
142.852 138.772
146.066 153.286
145.224 126.466
147.619 158.725
131.648 121.436
135.536 149.231
131.082 135.106
144.507 132.882
128.979 152.468
135.093 136.987
138.913 139.771
134.221 142.137
136.673 126.148
127.213 140.353
114.31 137.485
115.68 136.643
140.786 137.542
146.856 144.464
134.757 139.588
141.613 140.161
122.841 152.065
141.977 123.701
136.393 128.535
147.326 149.868
136.773 138.097
151.632 136.609
142.357 137.967
129.569 137.962
153.548 137.311
127.383 135.304
134.486 144.034
129.592 124.732
139.989 127.153
122.638 120.363
149.894 121.314
139.322 124.109
141.912 129.866
124.258 142.683
127.349 126.649
140.375 132.793
137.409 130.762
147.813 120.244
145.971 133.228
132.74 145.478
132.624 116.199
150.675 148.618
127.314 145.462
125.107 135.05
152.63 134.281
121.052 133.938
139.656 135.951
132.026 129.875
147.584 131.163
126.619 152.389
138.643 122.93
151.121 115.089
117.574 132.844
132.907 136.973
149.4 148.947
144.252 113.947
130.105 124.348
127.957 150.585
144.411 119.339
102.095 141.11
124.881 121.98
147.641 113.483
128.863 131.107
142.401 143.132
144.604 138.179
121.002 133.855
122.75 153.194
141.223 140.486
144.393 153.338
116.256 124.797
125.514 142.118
124.473 152.288
162.201 134.11
149.471 148.262
142.279 131.552
128.488 126.734
139.419 130.411
131.236 145.838
135.506 129.177
135.246 133.748
132.214 120.712
113.522 142.675
134.563 116.25
153.281 137.234
136.361 143.184
135.906 129.675
144.587 147.049
123.683 129.195
147.624 131.72
138.598 136.248
133.314 143.22
123.425 134.817
149.389 137.666
140.053 137.592
116.688 132.967
137.032 140.848
152.286 131.733
133.177 130.476
125.6 128.825
131.094 121.305
145.547 111.889
127.809 147.454
135.155 128.151
144.44 126.778
123.071 120.444
137.575 135.956
121.205 159.531
148.038 129.275
129.247 140.006
134.499 136.834
136.325 146.211
143.611 133.047
134.256 134.07
130.648 157.941
133.474 129.628
134.538 130.559
131.384 134.799
135.138 137.283
127.177 113.582
132.463 153.77
140.117 139.298
124.674 119.776
120.368 143.126
128.804 146.005
135.5 134.571
135.839 127.615
128.07 134.634
150.088 135.118
153.337 133.558
127.088 129.878
134.457 144.194
131.993 130.301
124.432 142.321
133.327 124.624
133.765 136.14
121.845 146.93
143.875 144.362
116.039 146.715
153.044 132.297
138.234 145.436
134.086 134.612
128.304 135.478
131.41 114.557
140.865 127.701
137.107 131.421
135.842 113.324
137.335 141.436
137.801 120.963
124.474 135.755
146.585 142.024
141.105 143.954
118.06 130.182
127.49 111.667
133.514 113.591
118.878 149.036
130.738 138.362
137.194 143.111
126.308 123.115
121.305 124.703
128.339 135.666
119.768 143.764
135.214 130.221
130.771 141.107
127.467 126.259
136.96 129.875
143.413 121.574
147.116 140.369
124.751 122.685
112.843 145.647
141.691 138.154
154.516 144.985
139.037 120.378
129.664 121.262
120.399 120.305
125.875 131.044
137.785 145.267
137.35 123.162
127.517 132.159
147.044 151.281
139.425 151.305
134.807 141.146
148.864 125.05
129.233 129.054
133.283 141.938
134.144 136.308
129.567 139.285
136.204 143.266
142.998 131.034
148.022 138
130.45 127.294
155.849 132.599
125.1 137.13
118.53 129.835
120.719 127.27
145.511 120.029
123.121 125.678
141.495 144.101
121.306 135.086
139.958 144.012
131.559 141.305
128.063 139.747
126.074 127.636
124.903 132.585
141.19 142.435
135.119 141.947
126.049 122.028
121.964 154.716
137.934 145.673
129.79 138.911
133.791 149.93
124.056 140.164
148.765 135.525
146.445 145.993
144.301 140.629
136.629 119.718
141.684 131.172
146.459 134.512
120.216 134.14
138.258 139.604
138.823 140.255
135.145 125.731
146.557 136.431
117.547 128.244
139.471 140.915
127.468 137.972
135.178 153.147
140.854 130.947
128.185 145.53
143.343 116.982
129.288 131.778
114.893 146.723
127.054 124.862
133.429 134.343
145.708 111.911
123.653 126.646
139.518 142.598
124.701 134.905
141.856 120.615
142.88 124.494
127.459 123.023
125.216 143.336
128.686 138.663
159.456 127.253
130.269 128.231
141.22 126.2
135.787 132.422
144.359 121.901
135.3 128.695
128.98 142.164
133.504 144.181
139.599 142.046
131.875 140.607
127.388 134.612
139.62 125.569
130.306 134.046
137.424 124.901
145.775 141.454
112.718 140.35
121.896 128.507
131.82 134.306
143.605 134.676
133.931 128.621
128.817 108.848
133.473 159.645
143.424 133.394
140.99 139.083
122.834 138.373
148.546 137.102
130.819 116.897
135.493 164.276
119.402 134.36
127.956 143.256
142.627 127.676
141.87 138.699
125.302 147.679
142.214 130.884
129.788 134.664
114.784 135.505
138.938 128.044
134.286 116.942
132.824 110.086
143.259 125.1
151.327 134.322
149.237 123.071
123.666 132.574
148.087 128.115
142.429 135.714
135.4 124.21
140.138 129.665
125.901 111.584
132.893 138.044
143.495 123.466
156.463 131.643
134.475 133.31
147.57 141.15
124.739 124.633
138.778 145.556
119.854 143.209
131.895 149.326
136.009 131.292
135.416 146.917
132.351 152.713
126.344 141.06
155.089 128.515
142.18 130.105
135.569 138.394
147.57 149.291
140.268 119.78
117.297 137.328
143.22 140.583
133.368 119.965
129.414 151.128
139.805 119.125
124.948 129.405
132.086 127.549
147.735 152.685
128.014 134.983
140.233 128.557
133.464 122.465
131.581 133.57
135.868 126.898
129.145 137.128
144.077 144.862
127.553 129.781
151.241 118.544
123.22 133.691
138.186 126.357
143.841 128.307
155.238 156.168
124.237 106.367
132.829 115.929
125.856 142.402
124.455 147.986
148.21 132.99
138.796 132.711
133.946 150.374
132.574 134.957
158.774 133.873
145.415 136.521
125.416 123.749
148.599 136.942
132.408 139.579
130.107 135.237
142.495 144.278
135.821 140.713
136.071 123.493
148.101 96.5976
147.287 150.709
141.427 128.322
126.992 124.323
129.667 145.443
126.606 131.126
123.259 131.526
143.951 129.893
138.28 145.873
113.452 124.176
127.893 141.698
143.302 133.294
135.602 130.331
145.949 128.34
127.064 135.241
144.833 143.984
148.105 142.597
135.979 126.423
133.572 130.751
119.385 120.043
133.395 128.745
142.123 117.608
140.805 132.537
119.428 123.793
134.939 130.055
169.016 122.294
124.227 133.228
132.386 136.301
130.597 142.167
137.863 125.107
136.254 139.004
135.189 119.813
122.909 136.137
127.22 134.338
144.164 135.895
131.887 113.973
119.902 130.186
147.414 129.41
143.555 154.184
131.181 134.606
137.112 143.273
110.767 141.486
134.9 121.804
136.378 128.13
143.955 124.266
124.294 133.576
134.941 145.305
143.592 130.928
134.485 156.789
127.29 145.133
123.231 135.577
138.686 140.113
143.844 137.894
125.057 137.327
148.026 126.384
124.097 136.499
137.797 144.106
129.969 149.083
136.678 134.403
133.421 116.59
138.423 135.867
121.71 130.276
112.851 149.371
133.728 140.679
126.461 129.591
138.888 127.386
129.232 120.912
118.491 134.38
139.644 138.776
138.178 139.844
139.478 148.019
127.249 136.868
133.13 133.159
134.101 119.731
130.825 115.333
134.709 137.006
112.883 125.871
157.775 142.434
140.767 148.672
134.278 133.235
146.418 152.3
135.031 143.821
131.25 151.697
136.044 125.788
114.604 140.601
131.571 124.412
129.173 131.35
125.297 119.064
138.816 125.761
140.004 137.948
131.141 148.1
138.544 138.71
140.485 131.966
122.987 154.592
141.881 149.316
132.708 142.587
129.902 133.263
125.219 132.174
136.389 127.393
107.561 154.013
110.67 134.02
141.528 124.406
144.969 116.874
154.168 139.952
129.944 137.338
125.905 117.47
135.955 139.404
164.817 152.895
142.331 135.699
143.907 117.646
137.072 131.863
154.933 145.337
138.64 135.698
124.831 155.334
135.249 144.971
122.382 151.605
149.956 141.161
128.519 132.29
144.443 138.365
132.163 139.731
124.85 130.161
142.491 145.401
148.015 134.924
144.118 147.399
122.591 136.173
128.836 145.253
131.654 135.592
141.752 145.739
134.199 124.284
145.307 131.91
136.45 134.454
128.622 152.554
127.934 127.869
132.099 148.875
141.092 138.466
141.518 125.416
128.238 143.081
149.309 149.936
122.365 126.411
139.256 136.857
127.809 129.721
135.917 146.173
138.862 139.927
139.701 134.058
129.907 138.589
147.422 129.564
134.498 146.165
112.024 136.638
113.068 148.993
144.533 138.029
134.531 124.203
140.75 128.63
140.421 124.123
126.321 145.416
115.789 128.665
125.77 135.637
145.17 117.669
138.394 133.667
147.517 116.562
144.432 126.99
143.966 131.667
136.891 146.76
115.71 156.61
143.072 166.797
148.88 122.173
149.644 132.095
126.106 134.839
127.222 102.942
139.295 139.356
136.793 147.985
135.714 113.882
148.959 129.462
111.84 133.381
128.85 139.673
137.256 145.577
116.022 139.176
136.769 151.06
143.303 143.26
157.281 126.954
131.074 132.98
145.757 145.419
121.75 135.633
125.661 115.97
137.757 143.814
130.114 136.74
136.616 149.52
127.035 143.331
145.257 135.474
149.071 137.299
121.285 126.881
121.443 136.437
153.083 138.467
138.801 133.862
136.3 108.184
122.078 124.792
145.088 143.378
124.159 123.009
120.515 131.457
138.641 133.161
150.35 141.481
135.5 133.568
138.053 157.868
133.184 155.948
133.153 132.217
126.132 126.283
116.02 124.428
130.521 140.354
138.624 125.607
126.334 125.015
141.322 144.34
138.174 104.089
129.111 134.322
134.812 139.55
125.271 138.611
130.599 152.099
134.057 141.282
124.386 157.622
122.856 139.514
138.946 131.217
144.57 141.194
139.376 150.941
143.782 135.593
123.372 123.284
140.622 140.078
142.846 138.943
140.606 133.185
129.379 132.153
139.104 126.662
145.701 135.519
133.556 136.713
133.703 134.62
141.84 134.271
130.854 132.275
132.255 138.745
152.322 143.107
132.68 148.987
141.397 119.237
127.408 147.898
160.426 144.608
133.98 133.827
129.795 127.389
138.34 140.878
141.754 158.596
135.607 140.141
137.941 142.593
136.823 127.489
145.176 141.383
137.134 126.046
135.906 142.966
135.008 140.087
140.049 140.788
127.525 121.159
135.366 149.179
125.592 134.596
145.021 133.101
133.953 151.042
124.025 130.364
135.021 143.459
118.408 140.067
137.758 125.11
140.656 125.797
139.233 137.377
132.273 127.946
134.793 138.23
150.329 116.568
144.4 145.688
139.972 138.437
125.143 152.487
150.227 134.683
128.603 135.403
128.146 137.287
133.38 118.372
124.926 125.126
134.55 143.923
117.106 132.697
113.288 122.932
130.861 135.232
128.576 146.537
135.834 143.517
102.727 137.09
134.11 127.14
132.331 128.036
136.469 123.624
143.569 136.338
135.866 129.626
134.217 136.404
141.552 146.068
145.002 121.035
127.975 132.502
120.439 145.366
143.925 138.369
144.63 131.623
137.257 132.066
125.071 141.711
126.225 127.951
143.917 135.768
133.067 131.91
124.669 140.025
132.456 125.833
140.071 129.975
142.813 129.986
133.076 130.562
121.382 131.862
131.071 140.06
122.958 137.967
143.781 135.764
135.671 144.26
127.625 127.744
131.5 129.002
125.443 134.568
127.994 136.209
138.723 129.285
149.999 144.556
143.529 120.721
120.984 160.738
121.463 121.531
155.497 134.843
128.592 124.364
133.465 141.734
130.385 133.446
144.408 131.329
144.835 137.439
135.92 141.3
127.56 129.616
130.128 144.959
142.568 130.454
136.998 130.267
150.925 124.123
134.448 147.974
140.052 154.081
138.561 138.688
138.624 146.512
128.442 144.388
114.677 132.819
125.788 143.101
133.999 124.904
142.113 130.586
143.053 131.68
135.831 135.374
123.812 136.566
150.384 137.532
138.654 126.124
125.184 147.706
126.591 131.461
132.441 131.967
136.334 150.893
131.406 130.676
142.524 131.888
124.627 127.735
122.375 147.044
146.325 144.575
146.194 115.382
140.42 126.317
127.958 156.525
125.042 141.254
125.824 145.084
136.354 145.711
125.595 137.648
128.161 134.393
139.361 123.653
142.848 129.318
128.252 136.945
140.432 127.573
134.568 124.024
145.5 121.972
139.112 130.436
134.561 133.918
130.036 125.467
126.919 121.502
153.452 147.357
149.821 140.587
135.997 126.275
121.695 128.716
143.764 123.916
146.433 122.222
133.26 132.236
141.747 129.61
145.02 138.912
120.377 148.047
124.334 141.033
135.208 126.954
141.635 146.366
121.617 141.171
154.802 131.239
134.596 143.961
148.052 135.012
135.218 130.907
123.141 124.428
138.554 140.992
148.621 128.349
142.186 122.779
123.22 132.873
135.276 135.9
128.408 122.237
139.506 134.382
150.463 128.375
119.946 135.137
156.441 124.926
137.943 129.385
122.994 136.844
122.259 133.996
142.153 130.703
141.067 132.677
150.422 130.1
128.529 116.764
132.137 155.665
121.425 131.632
144.658 143.553
138.656 106.159
134.359 124.982
143.995 129.523
132.391 138.113
138.517 138.689
144.318 141.244
132.269 142.011
136.014 148.47
134.799 139.724
132.906 131.391
133.202 155.566
138.831 142.485
148.025 112.395
147.109 125.421
135.337 125.739
129.15 131.608
142.126 132.649
129.22 143.657
149.35 126.716
125.661 131.257
128.99 140.522
123.296 129.855
141.183 138.42
139.464 140.033
123.71 139.507
155.048 128.701
152.462 112.554
119.13 148.493
139.705 128.343
136.812 157.184
134.345 148.86
117.4 144.04
132.392 127.974
141.072 130.275
142.015 122.907
139.555 141.389
132.467 145.386
143.412 138.046
137.048 133.133
158.799 126.885
125.667 149.226
138.959 143.723
125.623 131.885
155.813 124.663
129.558 108.092
120.691 136.959
123.043 126.343
135.472 140.233
106.616 149.976
114.93 132.772
119.823 158.098
150.587 122.565
131.288 147.856
128.348 122.093
128.158 128.585
139.622 133.068
133.77 145.539
142.402 124.677
150.126 133.696
121.367 136.825
122.547 133.485
137.973 122.64
129.564 139.676
147.551 147.413
154.994 153.979
134.181 142.853
131.395 131.646
138.456 122.992
142.135 137.929
141.292 133.952
127.225 118.076
139.426 136.591
140.284 124.143
136.597 125.018
125.667 139.744
120.751 146.579
136.081 144.606
152.617 153.696
136.894 139.415
142.165 128.398
135.255 133.888
123.777 122.05
129.852 123.783
126.944 134.549
134.159 130.457
135.585 129.432
129.317 124.446
134.666 154.343
146.112 147.83
128.736 123.469
136.712 148.848
134.661 141.682
134.807 145.488
148.636 149.938
147.948 133.076
139.737 143.318
124.138 151.649
139.117 120.956
126.881 127.881
130.262 137.709
121.571 130.656
134.938 150.5
141.546 158.127
154.683 128.672
131.638 123.352
117.834 127.316
126.932 154.445
146.554 125.533
123.31 146.054
122.403 138.299
116.601 133.04
145.01 141.106
132.888 116.618
136.39 122.355
142.126 138.845
133.644 127.482
135.411 122.244
128.527 140.477
138.348 131.893
111.667 147.471
132.809 147.7
120.139 117.104
120.442 144.628
141.58 146.714
153.127 148.366
117.838 141.572
135.278 119.736
144.061 124.912
120.48 137.727
140.84 127.322
137.817 134.291
132.207 142.713
139.29 128.345
131.397 135.591
135.172 148.161
121.19 127.072
141.105 138.233
141.577 142.068
117.663 139.927
126.357 140.859
131.311 140.245
132.502 112.302
140.001 123.593
124.717 142.738
115.238 121.679
128.404 129.959
118.301 150.53
138.625 129.545
127.503 141.722
126.084 121.777
135.491 130.697
134.065 135.813
140.761 148.999
134.255 107.433
135.269 120.758
116.825 123.795
143.412 138.071
156.748 127.815
122.536 145.947
122.417 134.477
117.121 155.81
136.372 122.278
149.316 139.443
138.465 152.095
137.039 130.55
150.232 134.168
151.392 140.001
145.226 111.544
143.256 128.928
139.675 123.142
119.416 142.653
141.365 136.486
149.851 112.956
121.183 134.584
148.559 133.012
119.878 122.097
137.22 142.861
144.229 142.964
106.411 117.555
143.559 143.302
133.785 134.53
142.129 134.078
133.691 123.081
134.529 132.051
134.164 138.263
132.152 120.175
145.826 141.255
137.523 139.707
121.325 137.922
139.425 149.523
127.936 136.262
146.776 140.563
121.429 145.421
130.842 119.104
138.052 143.015
124.585 138.336
143.178 138.2
132.642 136.715
136.434 130.693
124.851 119.261
142.964 142.539
124.229 121.139
140.019 127.434
133.376 133.775
124.114 152.927
120.623 137.538
130.125 131.551
136.46 142.023
134.169 128.679
118.703 128.92
107.724 108.581
127.758 140.566
142.056 141.734
136.565 146.491
131.589 159.255
141.491 144.145
152.326 155.17
149.124 141.855
127.789 132.176
134.992 141.5
146.609 131.207
111.75 130.902
139.791 122.192
123 143.404
144.144 145.789
129.24 136.832
125.657 149.399
142.368 129.168
131.286 127.832
138.467 141.515
136.398 138.667
130.754 131.625
117.854 140.779
144.557 159.069
129.601 137.824
121.169 136.811
137.317 115.827
123.414 141.638
151.63 128.705
146.757 132.662
133.89 151.111
130.786 127.158
145.698 134.647
128.975 139.068
135.671 125.967
140.975 128.922
138.532 127.743
135.723 135.081
126.977 123.574
126.745 121.163
142.283 139.835
134.255 144.119
114.324 139.791
120.822 129.027
151.218 124.728
147.076 153.365
127.502 146.707
152.603 140.772
154.875 138.697
134.645 149.118
144.227 124.834
139.922 140.877
132.184 135.834
121.003 140.552
133.385 131.541
141.059 134.596
127.781 131.536
142.023 153.781
139.765 117.025
135.666 138.615
150.87 154.731
121.942 127.381
133.295 142.165
147.001 104.365
138.446 144.078
135.494 133.729
132.402 136.811
132.776 145.769
129.988 131.993
117.961 137.092
120.763 128.402
134.107 141.312
127.661 138.227
130.256 127.088
137.881 144.015
143.528 112.424
134.984 135.317
126.237 155.537
123.804 142.915
133.202 137.254
138.187 140.545
144.345 144.127
131.447 144.218
135.756 131.96
129.383 123.501
135.477 127.448
141.94 130.114
128.625 144.814
122.454 161.5
136.012 128.342
128.901 134.657
132.258 111.66
149.513 126.224
127.626 130.712
139.399 133.612
136.172 131.675
117.228 143.61
149.932 120.143
145.109 142.044
144.139 123.393
145.373 137.436
132.541 152.347
137.01 134.955
138.327 133.242
144.154 130.861
131.25 117.052
145.843 126.399
141.911 135.407
131.108 147.93
99.9346 129.628
130.429 117.919
136.272 134.851
148.328 122.481
128.676 116.241
120.273 144.178
133.412 134.749
131.289 143.861
123.344 115.021
151.096 121.439
121.944 125.408
148.226 133.263
132.782 146.215
138.574 119.817
139.061 124.97
132.124 144.826
137.591 135.492
127.832 143.418
150.209 149.218
156.614 139.241
127.231 136
129.167 156.528
117.658 122.755
144.589 138.445
131.264 141.513
138.669 120.471
130.779 147.759
120.992 150.619
140.152 116.206
147.303 143.846
143.295 140.637
136.478 155.882
129.933 144.727
150.853 132.29
140.411 129.449
138.023 136.163
129.373 136.406
137.79 131.77
153.03 132.628
148.653 141.232
117.053 139.874
131.442 127.74
147.02 130.227
126.99 117.965
149.094 137.37
117.384 148.171
137.242 126.407
146.155 134.276
142.972 124.372
139.72 127.609
133.655 139.535
141.646 131.214
131.704 142.974
119.662 146.048
130.495 132.776
135.421 131.191
126.517 120.169
148.277 121.12
153.22 131.636
144.61 154.659
154.922 124.166
156.432 141.675
137.581 132.292
122.705 117.412
132.719 141.008
127.548 128.22
146.101 123.723
126.827 140.038
145.683 140.855
133.73 131.965
154.189 131.8
139.577 134.522
137.27 128.694
135.519 147.076
139.559 158.203
138.179 119.114
129.382 147.443
140.661 156.897
154.926 136.152
127.526 136.982
114.79 141.109
139.342 130.01
149.387 135.852
144.389 148.706
138.061 140.629
145.033 110.897
123.312 142.535
150.805 124.175
157.318 133.962
140.609 145.653
123.231 119.728
134.16 136.25
134.987 118.59
143.604 132.176
140.872 123.541
138.163 144.39
138.053 120.321
133.247 129.283
137.056 133.895
127.97 128.828
131.18 145.374
135.566 133.443
141.928 146.803
137.267 141.234
149.318 133.819
138.969 137.673
123.748 140.911
139.043 130.584
130.666 165.663
133.271 133.596
139.404 129.392
131.514 138.482
124.201 144.69
137.544 140.27
151.161 120.504
146.679 138.636
115.377 144.753
143.276 140.108
139.893 132.255
146.899 133.458
140.89 129.637
144.662 136.596
132.74 136.349
122.034 137.416
133.379 133.099
118.937 145.798
132.233 143.729
129.992 153.255
145.481 129.696
142.705 123.014
152.325 124.843
139.386 135.293
123.727 131.079
130.269 129.539
143.232 127.112
134.532 126.625
127.537 142.396
132.736 133.446
135.46 123.292
142.582 143.107
136.376 134.055
129.735 131.84
129.065 134.954
127.174 119.872
135.341 130.333
136.713 125.438
138.551 128.894
138.271 151.482
122.417 156.041
139.612 134.269
143.035 134.642
121.764 142.127
133.627 147.227
134.014 141.345
143.809 120.963
120.409 126.6
132.352 134.001
126.402 132.901
141.879 137.008
121.417 138.136
148.637 134.165
123.987 127.832
131.811 120.244
146.364 131.16
145.801 131.768
138.984 147.143
135.625 135.173
139.565 133.3
123.018 132.14
126.951 132.954
135.963 142.441
124.633 128.755
130.419 124.338
132.997 140.791
118.742 131.21
134.278 149.109
144.453 138.659
134.214 133.488
134.935 153.175
133.441 142.169
129.239 144.256
127.39 132.67
101.033 132.061
148.228 141.818
121.721 137.296
130.256 138.216
138.881 151.934
155.619 135.692
141.075 137.452
138.93 143.961
144.297 147.103
120.987 149.778
138.222 127.366
139.842 129.576
127.832 130.234
153.959 144.883
136.749 140.747
150.976 117.919
130.936 127.049
144.672 135.659
134.499 135.967
141.812 140.406
119.382 136.076
131.745 148.962
134.438 142.533
136.238 136.137
144.493 123.808
135.851 137.443
152.836 128.723
143.926 142.512
149.627 128.033
141.03 149.346
133.618 133.977
123.778 146.03
130.297 115.506
148.602 125.215
127.872 136.586
152.506 144.274
130.847 127.021
131.054 143.983
135.768 126.828
132.94 135.309
113.826 152.698
138.808 123.222
128.872 139.562
119.744 142.465
149.648 146.325
126.613 112.099
136.04 137.435
133.997 153.105
141.06 130.717
135.915 143.926
139.675 128.805
140.231 159.65
122.972 147.231
135.814 136.871
143.253 137.852
135.898 126.058
121.259 124.662
125.561 118.497
154.934 152.002
154.657 143.216
154.331 143.805
152.083 131.767
146.83 156.652
133.357 141.978
139.138 139.41
136.311 126.289
122.459 144.238
128.916 156.918
124.841 119.152
128.389 145.82
144.321 136.079
137.078 152.728
140.056 134.378
135.188 120.347
132.765 133.784
131.228 140.819
154.783 137.665
119.853 142.471
147.428 147.74
120.755 135.594
137.557 135.704
127.85 139.742
119.523 121.523
132.41 148.814
132.811 151.034
135.903 142.113
123.51 140.113
139.293 128.031
152.434 134.008
139.839 126.494
139.714 143.968
139.212 131.039
124.453 134.196
137.492 138.141
140.301 125.807
141.78 148.069
125.706 134.274
131.944 142.781
124.989 131.023
140.793 122.73
122.885 142.264
144.398 130.742
139.337 130.975
136.855 144.76
138.938 142.389
127.799 131.904
134.442 132.379
117.826 131.651
140.072 133.213
135.813 117.375
153.986 152.352
144.341 129.365
115.172 136.635
136.28 133.131
139.626 149.41
150.273 150.502
146.002 136.275
133.569 135.763
124.269 128.822
146.917 133.473
139.143 142.16
116.476 137.767
140.632 123.448
126.589 130.591
141.053 143.804
125.536 145.166
155.4 141.883
137.687 122.141
128.822 134.841
124.612 131.969
157.598 134.193
144.982 131.315
138.451 133.258
130.135 141.905
131.638 139.515
124.398 139.679
139.594 124.879
132.202 131.155
141.013 135.269
122.732 131.91
143.912 131.037
135.997 126.003
132.927 142.789
134.838 135.325
134.11 125.507
143.114 140.206
138.523 150.228
136.292 143.555
144.242 135.831
142.596 126.92
140.988 149.35
135.004 140.517
122.517 131.087
140.53 142.219
113.795 138.007
134.782 124.47
124.063 134.102
146.909 147.329
151.422 137.686
146.512 124.518
129.18 134.974
135.115 133.944
124.453 138.182
135.367 140.146
127.105 127.548
132.704 127.995
112.822 137.871
113.976 149.263
146.289 140.147
134.412 127.911
144.538 163.513
135.166 130.613
131.584 130.804
142.747 135.44
124.468 128.26
146.474 135.622
120.643 139.565
134.373 136.296
140.456 131.389
156.488 125.316
139.629 138.157
140.565 148.788
137.579 133.438
118.473 132.461
113.84 140.161
134.118 126.909
134.004 127.107
135.123 152.071
133.634 130.911
144.608 138.488
149.445 146.269
137.855 142.763
114.998 131.421
139.259 138.329
150.568 126.919
147.537 134.75
118.146 137.457
